Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
OMEGA-500mb global MERRA2,mbar/day,-0.012,999.999,999.999,25.644,999.999,999.999,999.999
OMEGA-850mb global MERRA2,mbar/day,-0.311,999.999,999.999,29.704,999.999,999.999,999.999
T-850mb global MERRA2,K,279.924,999.999,999.999,11.662,999.999,999.999,999.999
T-200mb global MERRA2,K,220.464,999.999,999.999,2.862,999.999,999.999,999.999
TAUXY ocean MERRA2,N/m^2,0.071,999.999,999.999,0.05,999.999,999.999,999.999
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,47.813,999.999,999.999,22.12,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,23.019,999.999,999.999,9.672,999.999,999.999,999.999
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,24.794,999.999,999.999,15.442,999.999,999.999,999.999
CLDTOT_TAU1.3_MISR global MISRCOSP,%,47.813,999.999,999.999,22.12,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,23.019,999.999,999.999,9.672,999.999,999.999,999.999
CLDTOT_TAU9.4_MISR global MISRCOSP,%,24.794,999.999,999.999,15.442,999.999,999.999,999.999
CLDLOW_TAU1.3_MISR global MISRCOSP,%,29.555,999.999,999.999,21.096,999.999,999.999,999.999
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,15.617,999.999,999.999,11.244,999.999,999.999,999.999
CLDLOW_TAU9.4_MISR global MISRCOSP,%,13.938,999.999,999.999,11.485,999.999,999.999,999.999
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,46.607,999.999,999.999,21.753,999.999,999.999,999.999
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,22.134,999.999,999.999,9.273,999.999,999.999,999.999
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,24.472,999.999,999.999,15.436,999.999,999.999,999.999
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,13.757,999.999,999.999,11.905,999.999,999.999,999.999
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,5.985,999.999,999.999,5.227,999.999,999.999,999.999
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,7.772,999.999,999.999,7.242,999.999,999.999,999.999
CLDTOT_CAL global CALIPSOCOSP,%,65.361,999.999,999.999,19.014,999.999,999.999,999.999
CLDLOW_CAL global CALIPSOCOSP,%,33.802,999.999,999.999,22.522,999.999,999.999,999.999
CLDMED_CAL global CALIPSOCOSP,%,14.47,999.999,999.999,10.121,999.999,999.999,999.999
CLDHGH_CAL global CALIPSOCOSP,%,36.419,999.999,999.999,19.097,999.999,999.999,999.999
TGCLDLWP_OCN global SSMI,g/m^2,62.417,999.999,999.999,23.699,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.1,999.999,999.999,0.094,999.999,999.999,999.999
AODVIS global MERRA2_Aerosols,dimensionless,0.1,999.999,999.999,0.094,999.999,999.999,999.999
AODDUST global MACv2,dimensionless,0.018,999.999,999.999,0.043,999.999,999.999,999.999
TREFHT global ERA5,DegC,12.568,12.458,0.109,15.942,15.949,1.822,0.993
TREFHT land ERA5,DegC,3.092,3.199,-0.107,19.932,20.476,2.835,0.991
TREFHT global MERRA2,DegC,12.568,999.999,999.999,15.942,999.999,999.999,999.999
TREFHT land MERRA2,DegC,3.092,999.999,999.999,19.932,999.999,999.999,999.999
TREFMNAV global MERRA2,DegC,10.871,999.999,999.999,16.719,999.999,999.999,999.999
TREFMXAV global MERRA2,DegC,14.392,999.999,999.999,15.413,999.999,999.999,999.999
TREF_range global MERRA2,K,3.522,999.999,999.999,3.812,999.999,999.999,999.999
PminusE global GPCP_OAFLux,mm/day,-0.005,999.999,999.999,2.699,999.999,999.999,999.999
PminusE global COREv2_Flux,mm/day,-0.005,999.999,999.999,2.699,999.999,999.999,999.999
TCO global OMI-MLS,DU,26.416,999.999,999.999,5.993,999.999,999.999,999.999
TCO 60S60N OMI-MLS,DU,27.596,999.999,999.999,5.303,999.999,999.999,999.999
_ABURDENDUST global ,1e-6 kg/m2,36.951,999.999,999.999,97.772,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.204,999.999,999.999,0.471,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,4.045,999.999,999.999,7.973,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,1.029,999.999,999.999,2.508,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,10.244,999.999,999.999,7.682,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,4.915,999.999,999.999,1.297,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,2.115,999.999,999.999,0.886,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,2.801,999.999,999.999,1.295,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,126.949,999.999,999.999,447.059,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,7622.564,999.999,999.999,6381.56,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,696.899,999.999,999.999,576.527,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,25815.11,999.999,999.999,87526.516,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,519.916,999.999,999.999,1666.217,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,828.667,999.999,999.999,2404.527,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,123.555,999.999,999.999,213.192,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,62.546,999.999,999.999,173.762,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,2089.074,999.999,999.999,1777.016,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,524.762,999.999,999.999,445.115,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,12367.305,999.999,999.999,37736.148,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,319.388,999.999,999.999,914.715,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,849.227,999.999,999.999,2475.789,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,40.841,999.999,999.999,55.088,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,3.892,999.999,999.999,3.768,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,78.711,999.999,999.999,59.929,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,269.639,999.999,999.999,134.688,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,350.807,999.999,999.999,597.384,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,20.434,999.999,999.999,15.151,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,307.664,999.999,999.999,246.227,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,2.456,999.999,999.999,2.472,999.999,999.999,999.999
